_seq,step,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,actor/entropy,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/pg_clipfrac_lower,actor/grad_norm,perf/mfu/actor,perf/max_memory_allocated_gb,perf/max_memory_reserved_gb,perf/cpu_memory_used_gb,actor/lr,training/global_step,training/epoch,critic/score/mean,critic/score/max,critic/score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,response_length_non_aborted/mean,response_length_non_aborted/max,response_length_non_aborted/min,response_length_non_aborted/clip_ratio,response/aborted_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/start_profile,timing_s/generate_sequences,timing_s/generation_timing/max,timing_s/generation_timing/min,timing_s/generation_timing/topk_ratio,timing_s/gen,timing_s/reward,timing_s/old_log_prob,timing_s/adv,timing_s/update_actor,timing_s/dump_rollout_generations,timing_s/step,timing_s/stop_profile,timing_per_token_ms/gen,timing_per_token_ms/update_actor,timing_per_token_ms/adv,perf/total_num_tokens,perf/time_per_step,perf/throughput,timing_s/save_checkpoint
706,706,1626.0,2692.0,1066.0,2045.0,2503.0,2105.25,5.804551601409912,-0.0011628030240535734,0.02083333395421505,0.003981145028956234,0.0,10.96875,0.02579704692554216,30.037012577056885,33.48828125,127.22211265563965,5e-06,706.0,0.0,5.474999904632568,10.0,-10.0,5.474999904632568,10.0,-10.0,-1.1123685836791992,1.7888542413711548,-1.7888542413711548,-1.1123685836791992,1.7888542413711548,-1.7888542413711548,25.174999237060547,642.0,3.0,0.0,25.174999237060547,642.0,3.0,0.0,0.0,395.875,535.0,321.0,0.0,0.00010739080607891083,1.7630058526992798,10.08250617980957,0.10053502768278122,0.125,14.386712588369846,54.199503503739834,3.4959712773561478,0.003410404548048973,26.17293501459062,0.0719277486205101,98.33754098042846,5.546770989894867e-05,14.28670564882805,1.5540277291646254,0.00020249403562813044,16842.0,98.33754098042846,21.408405976096102,
707,707,1737.0,3268.0,1531.0,2006.0,2577.0,2225.0,6.41610860824585,-0.0014011729136109347,0.038369357454939745,-0.008346443812479265,0.0,11.5625,0.02721418696677018,30.037012577056885,33.48828125,127.1675271987915,5e-06,707.0,0.0,5.387499809265137,10.0,-10.0,5.387499809265137,10.0,-10.0,-1.4254156351089478,1.7888447046279907,-1.7780015468597412,-1.4254156351089478,1.7888447046279907,-1.7780015468597412,38.5,791.0,3.0,0.0,38.5,791.0,3.0,0.0,0.0,406.5,597.0,319.0,0.0,9.233132004737854e-05,2.9439284801483154,13.08431339263916,0.09151953458786011,0.125,18.280469466000795,49.51513480208814,3.540107572451234,0.0038065481930971146,25.291982362046838,0.07347065955400467,96.71232099272311,5.70099800825119e-05,11.870434718182334,1.4208978855082492,0.00021385102208410756,17800.0,96.71232099272311,23.006375787087304,
708,708,1332.0,3902.0,2570.0,2232.0,2314.0,2264.375,6.563242435455322,-0.00015137463808059733,0.0,-0.008063853617932182,0.0,7.8125,0.02765054179823114,30.037012577056885,33.48828125,127.20108795166016,5e-06,708.0,0.0,6.5,10.0,-10.0,6.5,10.0,-10.0,-0.151663675904274,0.4472135305404663,-1.7888541221618652,-0.151663675904274,0.4472135305404663,-1.7888541221618652,8.625,108.0,3.0,0.0,8.625,108.0,3.0,0.0,0.0,444.25,777.0,263.0,0.0,6.237439811229706e-05,0.4847874343395233,1.8222283124923706,0.08496429026126862,0.125,6.380622960627079,47.61380467750132,3.468721756711602,0.0031841639429330826,25.350429266691208,0.07051813416182995,82.89467974379659,6.183050572872162e-05,18.494559306165446,1.3994164651775438,0.00017577498994938352,18115.0,82.89467974379659,27.316288656865872,
709,709,1805.0,3482.0,1677.0,2370.0,3201.0,2497.75,7.0970458984375,-0.0007874909043312048,0.017801339738070965,-0.007385027100099251,0.0,10.34375,0.03072594397557147,30.037012577056885,33.48828125,127.21912384033203,5e-06,709.0,0.0,4.0233869552612305,10.0,-10.064516067504883,4.0233869552612305,10.0,-10.064516067504883,-1.570224404335022,1.0954416990280151,-1.7888541221618652,-1.570224404335022,1.0954416990280151,-1.7888541221618652,44.92499923706055,1346.0,3.0,0.0,44.92499923706055,1346.0,3.0,0.0,0.0,454.625,693.0,270.0,0.0,6.371177732944489e-05,3.3183836936950684,21.13037872314453,0.07589302211999893,0.125,25.472309697419405,40.78900007531047,3.516272369772196,0.004117732867598534,25.370275342836976,0.08061679638922215,95.24062883853912,5.223974585533142e-05,14.174908011919536,1.2696564579540075,0.0002060721082773763,19982.0,95.24062883853912,26.225677323429068,
710,710,1432.0,4145.0,2713.0,2421.0,2968.0,2572.875,6.403042793273926,-0.000429256632924082,0.002083333395421505,0.003140338011144195,0.0,12.8125,0.031368121085719146,30.037012577056885,33.48828125,127.31583404541016,5e-06,710.0,0.0,-1.7000000476837158,10.0,-10.0,-1.7000000476837158,10.0,-10.0,0.018714401870965958,1.7888542413711548,-1.095444917678833,0.018714401870965958,1.7888542413711548,-1.095444917678833,27.450000762939453,911.0,3.0,0.0,27.450000762939453,911.0,3.0,0.0,0.0,487.125,820.0,283.0,0.0,7.984228432178497e-05,1.9965078830718994,14.365644454956055,0.0922752097249031,0.125,18.77778274193406,52.96669131144881,3.575784208253026,0.004961078986525536,25.583009991794825,0.07355369627475739,100.98931124433875,6.170384585857391e-05,17.10180577589623,1.242919399105807,0.00024102798360421394,20583.0,100.98931124433875,25.47670608204321,
711,711,1466.0,2408.0,942.0,1807.0,1886.0,1824.5,6.632376670837402,-0.0012053651362657534,0.006250000186264515,0.004891068804863607,0.0,14.375,0.022374455619898585,30.037012577056885,33.48828125,127.1644287109375,5e-06,711.0,0.0,8.725000381469727,10.0,-10.0,8.725000381469727,10.0,-10.0,-0.30779069662094116,1.4142094850540161,-1.7888447046279907,-0.30779069662094116,1.4142094850540161,-1.7888447046279907,8.774999618530273,105.0,3.0,0.0,8.774999618530273,105.0,3.0,0.0,0.0,356.125,458.0,290.0,0.0,8.350424468517303e-05,0.5230726599693298,1.7337101697921753,0.08997558057308197,0.125,7.041647205129266,36.988384291529655,3.471239857375622,0.0029371920973062515,25.041105583310127,0.06446440145373344,72.61676005646586,5.439482629299164e-05,20.061672949086226,1.7156142493361282,0.00020123267315060644,14596.0,72.61676005646586,25.125053755927585,
712,712,1468.0,3228.0,1760.0,1889.0,3097.0,2111.125,7.416556358337402,-0.001131499782204628,0.02291666716337204,-0.006292023858986795,0.0,11.90625,0.02580247742607372,30.037012577056885,33.48828125,127.13638305664062,5e-06,712.0,0.0,6.335146427154541,10.0,-10.094141960144043,6.335146427154541,10.0,-10.094141960144043,-0.5003171563148499,1.4869565963745117,-1.7888528108596802,-0.5003171563148499,1.4869565963745117,-1.7888528108596802,65.4749984741211,1468.0,2.0,0.0,65.4749984741211,1468.0,2.0,0.0,0.0,356.75,494.0,286.0,0.0,6.662681698799133e-05,4.576078414916992,23.326723098754883,0.10091772675514221,0.125,27.785246262326837,39.8757431730628,3.534252442419529,0.0043003614991903305,25.410614551976323,0.07238361239433289,96.69005482830107,6.167404353618622e-05,10.609105102072103,1.504565963169893,0.00025462499255079227,16889.0,96.69005482830107,21.833941492213075,
713,713,1620.0,2831.0,1211.0,1893.0,2009.0,1963.375,6.63491678237915,-0.0008544863015413261,0.0,0.00997098422376439,0.0,12.03125,0.024111807152200515,30.037012577056885,33.48828125,127.17881393432617,5e-06,713.0,0.0,8.175000190734863,10.0,-10.0,8.175000190734863,10.0,-10.0,0.11393982917070389,0.8383229374885559,-1.7888541221618652,0.11393982917070389,0.8383229374885559,-1.7888541221618652,3.924999952316284,31.0,3.0,0.0,3.924999952316284,31.0,3.0,0.0,0.0,388.75,563.0,321.0,0.0,5.800463259220123e-05,0.15736927092075348,0.5338444113731384,0.07714228332042694,0.125,5.130908498540521,39.358618983998895,3.5271366629749537,0.0037405826151371002,25.265860067680478,0.09078821167349815,73.38397623226047,9.647384285926819e-05,32.68094585057656,1.6085732519055502,0.00023814748934469345,15707.0,73.38397623226047,26.754818978272766,
714,714,1438.0,2580.0,1142.0,1847.0,2250.0,1905.75,6.775496006011963,-0.0009693810343742385,0.0,-0.0001871641114121303,0.0,17.4375,0.023390519144384454,30.037012577056885,33.48828125,127.17853546142578,5e-06,714.0,0.0,3.6875,10.0,-10.0,3.6875,10.0,-10.0,-1.399129033088684,1.095444917678833,-1.7888542413711548,-1.399129033088684,1.095444917678833,-1.7888542413711548,15.399999618530273,468.0,1.0,0.0,15.399999618530273,468.0,1.0,0.0,0.0,365.75,420.0,284.0,0.0,0.00010060332715511322,1.0805314779281616,7.660175800323486,0.07941599935293198,0.125,12.171483987942338,41.28039409406483,3.4691165778785944,0.0034234952181577682,25.05076213553548,0.07101149670779705,82.05410199612379,5.791522562503815e-05,19.758902577828472,1.6431039049938003,0.00022455038817773633,15246.0,82.05410199612379,23.22552990818213,
715,715,1658.0,2966.0,1308.0,2209.0,2649.0,2293.875,7.2592620849609375,-0.000380878895521165,0.0,-0.01865795137709938,0.0,10.09375,0.028015028204421734,30.037012577056885,33.48828125,127.24688720703125,5e-06,715.0,0.0,8.237500190734863,10.0,-10.0,8.237500190734863,10.0,-10.0,-1.3541932106018066,1.7888447046279907,-1.7888542413711548,-1.3541932106018066,1.7888447046279907,-1.7888542413711548,23.024999618530273,562.0,3.0,0.0,23.024999618530273,562.0,3.0,0.0,0.0,435.75,536.0,328.0,0.0,0.0001069679856300354,1.7096588611602783,9.16312313079834,0.08088956773281097,0.125,13.699903644621372,55.533550238236785,3.557937003672123,0.003437526524066925,25.322210235521197,0.07613213546574116,98.20024411380291,6.224960088729858e-05,14.87503110165187,1.3798817631475777,0.00018732093750024114,18351.0,98.20024411380291,23.359157817791775,
716,716,1525.0,3256.0,1731.0,1887.0,2112.0,2016.625,6.165672302246094,-0.00034925408661365886,0.0,-0.0077364467753795905,0.0,14.90625,0.02462173340641035,30.037012577056885,33.48828125,127.2688455581665,5e-06,716.0,0.0,2.0,10.0,-10.0,2.0,10.0,-10.0,0.009015804156661034,1.7888537645339966,-1.7888447046279907,0.009015804156661034,1.7888537645339966,-1.7888447046279907,3.200000047683716,6.0,2.0,0.0,3.200000047683716,6.0,2.0,0.0,0.0,400.125,648.0,302.0,0.0,6.582401692867279e-05,0.10379845649003983,0.16124513745307922,0.07310780137777328,0.125,5.219366986304522,49.128263933584094,3.5321133732795715,0.0035916324704885483,25.23083664290607,0.0798201635479927,83.20108956284821,6.965920329093933e-05,40.776304580504075,1.5639271457823138,0.00022262644706431218,16133.0,83.20108956284821,24.2379638367198,
717,717,1656.0,2157.0,501.0,1952.0,2034.0,1972.0,6.305899143218994,-0.000361967459321022,0.002500000037252903,0.011584151245187968,0.0,9.8125,0.024337307656032363,30.037012577056885,33.48828125,127.2641716003418,5e-06,717.0,0.0,4.324999809265137,10.0,-10.0,4.324999809265137,10.0,-10.0,-0.0139207374304533,1.7888447046279907,-1.7888542413711548,-0.0139207374304533,1.7888447046279907,-1.7888542413711548,8.524999618530273,146.0,3.0,0.0,8.524999618530273,146.0,3.0,0.0,0.0,385.875,428.0,327.0,0.0,6.855092942714691e-05,0.40433546900749207,2.3959038257598877,0.08005902916193008,0.125,6.634394783526659,38.14276817627251,3.476506857201457,0.0031582172960042953,24.919864846393466,0.07651037350296974,73.26051015220582,6.006285548210144e-05,19.455703177497533,1.579606037423521,0.00020019125862096192,15776.0,73.26051015220582,26.917639474567927,
718,718,1635.0,3326.0,1691.0,1919.0,3674.0,2164.25,6.634751796722412,-0.00028460860252380314,7.102272938936949e-05,0.005358226801035926,0.0,11.40625,0.026224677888834494,30.037012577056885,33.48828125,127.23169326782227,5e-06,718.0,0.0,6.206250190734863,10.0,-10.75,6.206250190734863,10.0,-10.75,-1.6302307844161987,1.7888447046279907,-1.7888541221618652,-1.6302307844161987,1.7888447046279907,-1.7888541221618652,60.474998474121094,2048.0,3.0,0.02500000037252903,60.474998474121094,2048.0,3.0,0.02500000037252903,0.0,372.375,445.0,253.0,0.0,5.704723298549652e-05,4.510736465454102,32.333065032958984,0.07955355942249298,0.125,36.68058315105736,35.74879007041454,3.5730653181672096,0.0042319465428590775,25.764761224389076,0.07392876967787743,101.8520594611764,5.531124770641327e-05,15.163531687084483,1.4880883229980983,0.0002444233881748341,17314.0,101.8520594611764,21.248956687272102,
719,719,1362.0,4005.0,2643.0,1855.0,3801.0,2119.0,6.6926374435424805,-0.00026666276156902467,0.0,0.0057941236009355634,0.0,7.6875,0.02575870879172296,30.037012577056885,33.48828125,127.19881057739258,5e-06,719.0,0.0,7.925000190734863,10.0,-10.0,7.925000190734863,10.0,-10.0,-1.6681543588638306,1.0954439640045166,-1.7888507843017578,-1.6681543588638306,1.0954439640045166,-1.7888507843017578,54.67499923706055,2048.0,3.0,0.02500000037252903,54.67499923706055,2048.0,3.0,0.02500000037252903,0.0,369.125,473.0,269.0,0.0,6.700679659843445e-05,4.347320079803467,33.884098052978516,0.07600146532058716,0.125,39.10772430151701,50.052448492497206,3.568592133000493,0.0041038356721401215,25.725828098133206,0.08160297945141792,118.54725310765207,6.003677845001221e-05,17.881904115919987,1.5175689062136153,0.00024208563426970984,16952.0,118.54725310765207,17.87472880603778,
720,720,1630.0,2202.0,572.0,1866.0,2034.0,1889.0,6.446363925933838,-0.0005340935289859822,0.002083333395421505,0.014341589866671712,0.0,9.3125,0.023226350148861402,30.037012577056885,33.48828125,127.24694633483887,5e-06,720.0,0.0,6.212500095367432,10.0,-10.0,6.212500095367432,10.0,-10.0,-0.47979217767715454,1.7888542413711548,-1.7888447046279907,-0.47979217767715454,1.7888542413711548,-1.7888447046279907,11.050000190734863,292.0,3.0,0.0,11.050000190734863,292.0,3.0,0.0,0.0,366.75,432.0,323.0,0.0,5.823373794555664e-05,0.7087288498878479,4.626221656799316,0.07868073135614395,0.125,9.046369148418307,50.15171688608825,3.4420449305325747,0.004381908103823662,25.03646694123745,0.07311559468507767,87.76130247861147,7.217191159725189e-05,20.466898525833276,1.6567275636075602,0.0002899621561556155,15112.0,87.76130247861147,21.5242931297695,53.17636219598353
721,721,1320.0,2266.0,946.0,1711.0,1727.0,1721.375,6.970620155334473,-0.0009679475426673863,0.0416666679084301,0.04306642581068445,0.0,14.25,0.021204348805378897,30.037012577056885,33.48828125,130.95048141479492,5e-06,721.0,0.0,6.125,10.0,-10.0,6.125,10.0,-10.0,0.08384087681770325,1.7888541221618652,-1.7888541221618652,0.08384087681770325,1.7888541221618652,-1.7888541221618652,4.025000095367432,25.0,2.0,0.0,4.025000095367432,25.0,2.0,0.0,0.0,340.25,450.0,261.0,0.0,6.695836782455444e-05,0.15131200850009918,0.44316810369491577,0.07438741624355316,0.125,6.195878786966205,64.02024760656059,3.625554310157895,0.0029485393315553665,24.881694057956338,0.0617242157459259,98.79553422890604,5.743280053138733e-05,38.483719173703136,1.8068182454401522,0.00021411221636448817,13771.0,98.79553422890604,17.423611435833024,
722,722,1472.0,2225.0,753.0,1903.0,1988.0,1934.75,7.866208553314209,-0.0006073022633790958,0.0,0.034607321006478745,0.0,13.1875,0.023271032603451387,30.037012577056885,33.48828125,126.87164306640625,5e-06,722.0,0.0,5.987500190734863,10.0,-10.0,5.987500190734863,10.0,-10.0,0.05615401268005371,1.0954416990280151,-1.7888447046279907,0.05615401268005371,1.0954416990280151,-1.7888447046279907,13.199999809265137,202.0,3.0,0.0,13.199999809265137,202.0,3.0,0.0,0.0,373.75,442.0,269.0,0.0,0.0001620706170797348,0.7830448150634766,3.259675979614258,0.0797676369547844,0.125,7.836680872365832,49.72996464930475,3.4772281888872385,0.0031587574630975723,25.546291299164295,0.06853849068284035,86.67235697619617,5.0203874707221985e-05,14.842198621904986,1.6504904573694466,0.0002040804666686634,15478.0,86.67235697619617,22.3225728190519,
723,723,1493.0,2807.0,1314.0,1873.0,1930.0,1896.5,8.160897254943848,-0.0007058966904878606,0.00024271844886243344,0.03273453575384337,0.0,14.53125,0.023354873363970977,30.037012577056885,33.48828125,126.8882064819336,5e-06,723.0,0.0,3.584547519683838,10.0,-10.118110656738281,3.584547519683838,10.0,-10.118110656738281,-1.1736652851104736,1.7888522148132324,-1.7888447046279907,-1.1736652851104736,1.7888522148132324,-1.7888447046279907,11.675000190734863,309.0,1.0,0.0,11.675000190734863,309.0,1.0,0.0,0.0,367.625,557.0,293.0,0.0,6.223656237125397e-05,0.7938247919082642,5.070783615112305,0.08050106465816498,0.125,9.55913214571774,50.97872303053737,3.4989072997123003,0.0049315448850393295,24.96303904429078,0.06873096711933613,89.08067198842764,6.116367876529694e-05,20.469233716740344,1.645336082539598,0.00032504250494590887,15172.0,89.08067198842764,21.28969121659042,
724,724,1455.0,4971.0,3516.0,1909.0,3766.0,2309.75,9.113337516784668,-0.0006186697632074391,0.0,0.0009092635787965264,0.0,13.9375,0.028283702763002176,30.037012577056885,33.48828125,126.47967529296875,5e-06,724.0,0.0,7.849999904632568,10.0,-10.0,7.849999904632568,10.0,-10.0,-0.8436520099639893,1.7888447046279907,-1.7888541221618652,-0.8436520099639893,1.7888447046279907,-1.7888541221618652,105.19999694824219,2048.0,2.0,0.02500000037252903,105.19999694824219,2048.0,2.0,0.02500000037252903,0.0,356.75,496.0,288.0,0.0,9.346380829811096e-05,5.471714019775391,33.045955657958984,0.07384498417377472,0.125,37.472656294703484,48.25149366259575,3.618848403915763,0.004241762682795525,25.67674788273871,0.07281921803951263,115.10982550494373,9.820424020290375e-05,8.905098929349688,1.389584797204173,0.00022955745658596844,18478.0,115.10982550494373,20.06561985363101,
725,725,1330.0,2523.0,1193.0,1657.0,2449.0,1829.375,8.83545970916748,-7.887177169323099e-05,0.014004630036652088,-0.026269383160979487,0.0,11.40625,0.022257195021987856,30.037012577056885,33.48828125,126.35759830474854,5e-06,725.0,0.0,6.987500190734863,10.0,-10.0,6.987500190734863,10.0,-10.0,-1.2915832996368408,1.18015718460083,-1.7888541221618652,-1.2915832996368408,1.18015718460083,-1.7888541221618652,45.25,933.0,3.0,0.0,45.25,933.0,3.0,0.0,0.0,320.625,386.0,263.0,0.0,6.357766687870026e-05,3.3362843990325928,14.750337600708008,0.07339342683553696,0.125,19.185622543096542,35.45153840444982,3.492459822446108,0.004987698048353195,25.353237265720963,0.07149041630327702,83.56665894761682,5.5244192481040955e-05,10.599791460274332,1.7323701582317024,0.0003408061529452132,14635.0,83.56665894761682,21.891206649134208,
726,726,1537.0,4070.0,2533.0,1969.0,3624.0,2349.625,8.074036598205566,-0.0012234543263912184,0.00416666679084301,-0.024034098785705282,0.0,16.09375,0.028221993356703272,30.037012577056885,33.48828125,126.3260326385498,5e-06,726.0,0.0,0.14925889670848846,10.0,-10.0,0.14925889670848846,10.0,-10.0,-0.17812860012054443,1.635777235031128,-1.7888542413711548,-0.17812860012054443,1.635777235031128,-1.7888542413711548,89.55000305175781,1782.0,1.0,0.0,89.55000305175781,1782.0,1.0,0.0,0.0,380.375,467.0,304.0,0.0,0.00013135746121406555,7.0187087059021,29.228891372680664,0.08399294316768646,0.125,34.289286809042096,70.88799402862787,3.610923720523715,0.004453800618648529,26.119007097557187,0.08273131586611271,135.00356686860323,6.29667192697525e-05,9.572665217488023,1.3895306217777936,0.0002369420981352625,18797.0,135.00356686860323,17.404169789727494,
727,727,1607.0,6008.0,4401.0,2125.0,3960.0,2573.5,8.104835510253906,-0.0006005143374204624,0.0,-0.015693423216725934,0.0,11.6875,0.031608908014993185,30.037012577056885,33.48828125,126.34562301635742,5e-06,727.0,0.0,2.4737823009490967,10.0,-10.048701286315918,2.4737823009490967,10.0,-10.048701286315918,0.6005595326423645,1.7888542413711548,-1.7888447046279907,0.6005595326423645,1.7888542413711548,-1.7888447046279907,104.44999694824219,2048.0,2.0,0.02500000037252903,104.44999694824219,2048.0,2.0,0.02500000037252903,0.0,410.25,550.0,311.0,0.0,8.263625204563141e-05,4.609306812286377,35.33209228515625,0.0752604603767395,0.125,40.21671837940812,71.56346867233515,3.616635635495186,0.004487430676817894,25.804371068254113,0.07099018059670925,141.28550635837018,6.387941539287567e-05,9.625830153041676,1.25336949039509,0.00021796340959869312,20588.0,141.28550635837018,18.214890304971032,
728,728,1588.0,4012.0,2424.0,1965.0,3889.0,2314.375,7.442474365234375,-0.0003216797113418567,0.00416666679084301,-0.0047933920403011145,0.0,8.8125,0.028337240144679865,30.037012577056885,33.48828125,126.38653945922852,5e-06,728.0,0.0,5.712500095367432,10.0,-10.0,5.712500095367432,10.0,-10.0,-0.4781831204891205,1.6431639194488525,-1.7888541221618652,-0.4781831204891205,1.6431639194488525,-1.7888541221618652,74.875,2048.0,3.0,0.02500000037252903,74.875,2048.0,3.0,0.02500000037252903,0.0,388.0,487.0,314.0,0.0,6.242841482162476e-05,5.825272083282471,33.29051971435547,0.07980360090732574,0.125,37.816494988277555,37.67338732071221,3.6000804007053375,0.0043901801109313965,25.613612176850438,0.07764065265655518,104.79461981728673,5.945749580860138e-05,12.62654256703758,1.3833979031515224,0.00023711477779807705,18515.0,104.79461981728673,22.084864700451206,
729,729,1478.0,4970.0,3492.0,1947.0,3924.0,2263.375,7.494478702545166,-0.00027898415923118534,0.0,-0.02110926866007503,0.0,8.09375,0.027761972426999366,30.037012577056885,33.48828125,126.46340560913086,5e-06,729.0,0.0,6.0,10.0,-10.0,6.0,10.0,-10.0,-1.2194055318832397,1.7888542413711548,-1.7888447046279907,-1.2194055318832397,1.7888542413711548,-1.7888447046279907,73.05000305175781,2048.0,3.0,0.02500000037252903,73.05000305175781,2048.0,3.0,0.02500000037252903,0.0,379.625,470.0,285.0,0.0,8.392520248889923e-05,4.565614223480225,32.829376220703125,0.09692583233118057,0.125,37.22709487006068,40.861729860305786,3.551413780078292,0.004429744556546211,25.651700146496296,0.06940486840903759,107.37272139079869,6.386078894138336e-05,12.740278874079632,1.4166731179376095,0.00024464265513592597,18107.0,107.37272139079869,21.07960914730024,
